https://dfkanalytics.vercel.app/hero

Cost,Realm,Id,Rarity,Class,Subclass,Background,Lvl,XP To Level,Gen,Sum,SB1,SB2,Train Stat,Profession,PJ,Element,Class Score,CScore/Level,Growth Score,Active1,Active2,Passive1,Passive2,Name
53.5,SD,264202,0,Monk,Wizard,plains,1,1811,3,7,STR,STR,14,foraging,,ice,1.80,1.80,0.510,Basic2,Basic3,Basic3,Basic1,Will Crypdan
53.6,SD,253761,0,Warrior,Knight,desert,1,352,4,1,STR,LCK,15,fishing,,ice,3.05,3.05,0.626,Basic4,Basic1,Advanced4,Basic1,Cabranrus Horsestrider
53.8,SD,265282,0,Monk,Seer,desert,1,2000,2,6,WIS,END,11,mining,,water,1.00,1.00,0.519,Basic8,Basic1,Basic8,Basic8,Ailie Sharpscribe
54,SD,265247,0,Warrior,Knight,desert,1,2000,3,6,WIS,STR,18,fishing,,earth,3.40,3.40,0.703,Basic8,Basic2,Basic5,Basic2,Jessamina Sharpcrusher
54,SD,259152,0,Priest,Berserker,island,1,2000,2,6,INT,STR,13,gardening,,water,1.40,1.40,0.464,Basic4,Basic3,Basic2,Basic6,Valhana Supreguma
54,SD,251352,1,Archer,Summoner,island,1,2000,3,5,STR,STR,14,gardening,,fire,1.90,1.90,0.763,Basic2,Basic8,Basic6,Basic8,Versolt Timberrusher
54,SD,243936,0,Warrior,Archer,plains,1,770,2,5,INT,AGI,12,gardening,,light,1.15,1.15,0.597,Basic3,Basic5,Basic8,Basic6,Foryris Havenleaf
54,SD,233421,0,Warrior,Archer,arctic,1,0,1,4,END,STR,15,foraging,,light,2.70,2.70,0.612,Basic4,Basic1,Basic7,Advanced2,Udoneus Havenbrew
54,SD,254059,1,Pirate,Seer,arctic,1,2000,2,3,STR,END,13,gardening,,wind,2.30,2.30,0.674,Basic1,Basic1,Basic3,Basic4,Ubin Starshield
54,SD,245389,1,Ninja,Monk,island,3,3585,2,0,WIS,END,18,gardening,,fire,6.62,2.21,0.937,Basic6,Basic5,Basic3,Basic7,Euphonia Grayshadow
54,SD,246717,0,Thief,Warrior,mountains,1,2000,1,2,VIT,WIS,11,mining,,lightning,1.90,1.90,0.549,Basic6,Basic5,Basic5,Basic1,Delt Horsebranch
54,SD,261893,1,Pirate,Pirate,arctic,1,2000,3,4,VIT,DEX,12,gardening,,lightning,1.90,1.90,0.811,Basic4,Advanced2,Basic3,Basic3,Erkenbrand Shermer
54,SD,264846,0,Priest,Pirate,swamp,1,2000,2,5,STR,WIS,16,mining,,dark,0.60,0.60,0.490,Basic3,Basic7,Basic3,Basic1,Ferforn Specdusa
54,SD,223151,1,Archer,Wizard,city,1,2000,2,1,INT,INT,14,mining,,fire,1.75,1.75,0.683,Basic4,Advanced4,Basic7,Basic1,Gasalal Sól
54,SD,265090,1,Knight,Knight,city,1,2000,2,5,LCK,WIS,11,gardening,,light,2.15,2.15,0.801,Basic5,Basic6,Basic8,Basic2,Elmina Peacestriker
54,SD,266014,1,Knight,Archer,forest,1,2000,3,3,INT,END,13,fishing,,fire,1.35,1.35,0.784,Basic5,Basic4,Basic1,Basic2,Bermilla Oakenglow
54,SD,265839,0,Priest,Priest,plains,1,2000,3,5,VIT,WIS,16,fishing,,ice,1.00,1.00,0.608,Advanced3,Basic5,Basic7,Basic2,Dasid Tallfallow
54,SD,243685,0,Priest,Archer,island,2,1375,1,4,END,END,17,fishing,,wind,6.36,3.18,0.556,Basic1,Basic2,Basic6,Basic6,Nefkald Riverstare
55,SD,264517,1,Knight,Wizard,mountains,1,2000,2,4,STR,STR,16,fishing,,dark,2.05,2.05,0.693,Basic4,Basic2,Basic2,Basic1,Darcia Regalcrusher
55,SD,264928,1,Pirate,Archer,plains,1,2000,2,6,VIT,AGI,11,gardening,,water,1.95,1.95,0.774,Basic2,Basic1,Basic3,Basic2,Andromeda Burrowstare
55,SD,264471,0,Priest,Priest,city,1,1755,3,4,VIT,VIT,13,fishing,,ice,1.00,1.00,0.590,Basic8,Basic4,Basic6,Basic4,Drinleon Spirre
55,SD,199767,1,Knight,Warrior,arctic,1,1640,1,4,DEX,END,14,gardening,,lightning,4.85,4.85,0.882,Basic5,Basic1,Basic1,Basic8,Essiris Horsemantle
55,SD,258035,0,Berserker,Wizard,city,1,2000,2,5,WIS,END,14,gardening,,dark,0.40,0.40,0.472,Basic3,Basic3,Basic4,Advanced3,Ugeneth Diamoron
55,SD,266086,0,Seer,Priest,desert,1,2000,2,5,AGI,END,15,fishing,,dark,3.30,3.30,0.629,Advanced1,Basic8,Basic2,Basic1,Imaex Evendrifter
55,SD,260313,1,Priest,Knight,forest,1,2000,3,5,LCK,END,14,gardening,,light,4.30,4.30,0.757,Basic8,Advanced4,Basic5,Basic3,Úibío Skullwhisper
55,SD,265457,0,Monk,Knight,swamp,1,2000,2,8,AGI,INT,11,gardening,,fire,1.20,1.20,0.556,Basic6,Basic1,Basic5,Basic5,Tuldoos Barbarranda
55,SD,265052,0,Summoner,Pirate,forest,1,2000,5,0,INT,VIT,17,fishing,,ice,1.70,1.70,0.610,Basic7,Basic4,Basic8,Basic7,Folmer Nickletrack
55,SD,265952,1,Thief,Berserker,city,1,2000,2,5,STR,END,11,foraging,,lightning,2.30,2.30,0.760,Basic3,Basic5,Basic8,Basic7,Ekius Ashbraid
55,SD,263551,0,Seer,Monk,plains,1,2000,3,7,LCK,LCK,13,gardening,,dark,0.70,0.70,0.507,Basic1,Basic5,Basic6,Basic1,Sahaqiel Battleblight
55,SD,266238,0,Archer,Warrior,forest,1,2000,5,1,VIT,AGI,12,fishing,,lightning,1.00,1.00,0.582,Advanced3,Advanced3,Basic1,Basic2,Muriel Wull
55,SD,256215,1,Ninja,Pirate,island,1,1865,2,0,LCK,DEX,13,gardening,,earth,2.20,2.20,0.974,Basic6,Basic6,Basic1,Basic1,Verena Obsiron
55,SD,255887,1,Priest,Thief,forest,1,718,1,5,AGI,DEX,14,gardening,,lightning,2.80,2.80,0.679,Basic4,Basic6,Basic5,Basic8,Sasoth Sunshadow
55,SD,265584,0,Warrior,Berserker,swamp,1,1787,3,4,END,INT,11,fishing,,lightning,1.30,1.30,0.609,Basic4,Basic3,Basic3,Basic8,Avutaz Thunzilla
55,SD,261005,0,Warrior,Monk,plains,1,2000,2,7,INT,VIT,12,gardening,,water,0.40,0.40,0.601,Basic2,Basic6,Basic4,Basic8,Valdkald Deepbash
55,SD,255411,0,Pirate,Monk,desert,2,2396,3,5,END,VIT,12,foraging,,lightning,2.83,1.42,0.565,Basic6,Basic7,Basic5,Basic8,Kason Downkiller
55,SD,177852,0,Thief,Pirate,forest,1,0,3,0,WIS,VIT,10,mining,,wind,0.70,0.70,0.566,Basic1,Advanced1,Basic6,Advanced4,Ailie Durrandon
55,SD,258764,0,Archer,Summoner,island,1,1700,3,1,LCK,AGI,12,gardening,,dark,0.80,0.80,0.560,Basic5,Basic6,Basic3,Basic8,Venra Wheatguard
55,SD,238035,0,Ninja,Thief,mountains,2,1260,5,0,AGI,LCK,17,gardening,,wind,4.03,2.02,0.718,Advanced1,Basic5,Basic4,Basic5,Sorladoc Havenbrew
55,SD,257970,0,Archer,Thief,desert,1,2000,1,5,END,END,13,gardening,,wind,1.85,1.85,0.555,Basic7,Basic2,Basic3,Basic8,Sophie Woodlash
55,SD,181989,0,Monk,Pirate,desert,1,0,2,1,LCK,LCK,12,mining,,light,0.60,0.60,0.547,Basic2,Basic7,Basic2,Basic3,Volgilgil Irondreamer
55,SD,64028,0,Warrior,Priest,city,1,1054,2,2,WIS,STR,14,gardening,,ice,0.40,0.40,0.507,Basic5,Basic2,Basic1,Basic1,Siobhan Stagwinds
55,SD,227237,1,Knight,Monk,arctic,1,2000,1,4,WIS,INT,12,gardening,,light,3.40,3.40,0.753,Basic3,Basic1,Basic7,Basic6,Dernca Cinderdancer
55,SD,262469,0,Priest,Knight,forest,1,2000,2,6,AGI,AGI,13,gardening,,lightning,0.80,0.80,0.489,Basic1,Basic3,Basic6,Basic8,Damippe Icebraider
55,SD,257824,1,Ninja,Wizard,forest,1,0,6,0,AGI,LCK,15,gardening,,water,2.80,2.80,0.905,Basic3,Basic8,Basic4,Basic3,Isreon Clearrage
55,SD,257902,1,Monk,Warrior,city,1,2000,2,6,INT,VIT,11,gardening,,dark,1.60,1.60,0.779,Basic7,Basic7,Basic3,Basic2,Unaath Flay
55,SD,265856,0,Summoner,Thief,mountains,1,1790,5,1,AGI,AGI,14,mining,,earth,1.00,1.00,0.631,Basic5,Basic5,Basic2,Basic8,Afaal Slait
55,SD,256647,0,Wizard,Pirate,plains,1,483,1,5,INT,INT,20,fishing,,light,3.20,3.20,0.482,Basic2,Basic2,Basic5,Basic3,Henley Skullcrag
55,SD,222437,0,Knight,Berserker,city,1,0,1,5,DEX,END,13,gardening,,water,2.10,2.10,0.621,Basic4,Basic3,Basic5,Basic4,Mudrius Ravengem
55,SD,62387,0,Priest,Pirate,plains,2,2116,3,0,LCK,DEX,14,gardening,,light,2.16,1.08,0.460,Basic3,Basic3,Basic4,Basic2,Aeraea Sharpwound
55,SD,261543,1,Berserker,Archer,desert,1,966,1,5,AGI,INT,14,fishing,,dark,3.90,3.90,0.770,Basic1,Basic8,Basic2,Basic1,Triston Blahara
55,SD,264659,0,Seer,Priest,arctic,1,2000,2,6,AGI,VIT,13,mining,,water,1.10,1.10,0.585,Basic8,Basic3,Basic4,Basic7,Munrey Skyscar
55,SD,258170,0,Thief,Priest,forest,1,84,2,5,LCK,VIT,13,gardening,,light,1.30,1.30,0.491,Basic3,Basic5,Basic2,Basic3,Nahyl Fisher
55,SD,260406,0,Priest,Monk,mountains,1,2000,3,6,END,WIS,16,mining,,water,1.20,1.20,0.529,Basic2,Basic5,Basic2,Basic7,Kormak Rumblespark
55,SD,265445,0,Thief,Wizard,island,1,2000,3,5,WIS,END,10,foraging,,earth,0.70,0.70,0.483,Basic2,Basic1,Basic8,Advanced3,Abras Brackwell
55,SD,240946,0,Archer,Priest,swamp,1,2000,3,5,LCK,INT,12,gardening,,lightning,0.80,0.80,0.488,Basic1,Basic1,Basic5,Basic6,Léofa Nosesnout
55,SD,239928,0,Thief,Knight,island,1,1200,2,2,DEX,DEX,14,mining,,ice,1.10,1.10,0.553,Basic1,Basic5,Basic5,Basic1,Dedrodoc Perryn
55,SD,120615,0,Pirate,Priest,plains,1,1700,2,5,STR,WIS,12,gardening,,lightning,1.40,1.40,0.454,Basic4,Basic3,Basic6,Basic1,Ariuk Glowweaver
55,SD,261807,1,Thief,Thief,mountains,1,2000,4,4,STR,END,11,gardening,,lightning,1.90,1.90,0.766,Advanced3,Basic1,Basic8,Basic7,Azore Elechara
55,SD,233671,0,Knight,Berserker,forest,2,1927,3,5,AGI,VIT,16,gardening,,light,6.80,3.40,0.677,Basic1,Basic1,Basic6,Basic7,Zannand Craterreign
55,SD,184871,0,Priest,Knight,forest,1,2000,5,3,VIT,LCK,13,mining,,water,1.00,1.00,0.489,Basic3,Basic3,Basic3,Advanced2,Dyneira Fallencloud
55,SD,226200,0,Archer,Monk,desert,1,980,3,4,VIT,VIT,12,gardening,,wind,1.00,1.00,0.551,Basic4,Basic4,Basic6,Basic7,Sasom Battleblight
55,SD,265907,0,Monk,Knight,mountains,1,2000,3,7,LCK,AGI,11,mining,,wind,0.60,0.60,0.577,Basic3,Basic7,Basic1,Basic8,Jamaerah Mistsong
55,SD,253468,0,Knight,Priest,swamp,1,185,3,0,AGI,LCK,11,mining,,fire,1.65,1.65,0.486,Basic6,Basic5,Basic5,Basic3,Naphizros Alpenkiller
55,SD,235165,0,Priest,Pirate,city,1,2000,2,5,STR,DEX,13,mining,,earth,0.60,0.60,0.460,Basic5,Basic5,Basic7,Basic1,Varnidoc Sunforce
55,SD,181411,0,Priest,Knight,desert,1,0,2,0,VIT,AGI,13,mining,,lightning,1.00,1.00,0.489,Advanced1,Basic7,Basic1,Basic4,Gerbera Lunaspear
55,SD,258153,1,Thief,Wizard,forest,1,2000,2,6,LCK,STR,13,gardening,,light,2.10,2.10,0.689,Basic2,Advanced2,Basic7,Basic4,Sulwyn Stoneconqueror
55,SD,230160,1,Knight,Berserker,swamp,1,2000,1,4,INT,LCK,12,gardening,,wind,2.45,2.45,0.797,Basic4,Basic8,Basic5,Basic6,Sunnial Stormera
55,SD,252279,0,Thief,Thief,forest,1,2000,2,7,INT,STR,10,gardening,,fire,1.05,1.05,0.572,Basic6,Basic7,Basic3,Basic7,Ailionora Elmdivider
55,SD,40073,0,Archer,Archer,desert,1,1106,3,4,LCK,LCK,14,gardening,,lightning,0.80,0.80,0.570,Basic3,Basic7,Basic4,Basic8,Nelaira Titansworn
55,SD,218412,1,Warrior,Monk,forest,1,2000,1,4,AGI,WIS,12,gardening,,lightning,2.80,2.80,0.766,Basic4,Basic1,Basic7,Basic8,Darwin Vendragon
55,SD,214279,1,Pirate,Thief,arctic,1,736,1,5,INT,END,11,gardening,,dark,2.25,2.25,0.769,Basic1,Basic3,Basic4,Basic3,Sal Ethergira
55,SD,262339,0,Priest,Berserker,city,1,2000,5,4,STR,STR,13,mining,,water,0.60,0.60,0.464,Basic7,Basic3,Advanced3,Advanced3,Eritrix Ashwood
55,SD,263501,0,Monk,Knight,mountains,1,1896,3,7,WIS,STR,11,foraging,,lightning,1.00,1.00,0.577,Basic2,Basic5,Basic5,Advanced3,Pronora Birchchaser
55,SD,181425,0,Pirate,Priest,swamp,1,0,2,0,VIT,VIT,14,mining,,earth,1.20,1.20,0.478,Basic4,Basic8,Basic5,Advanced3,Cedidoc Phanlios
55,SD,178942,0,Ninja,Monk,mountains,2,0,2,0,DEX,END,16,gardening,,fire,5.74,2.87,0.680,Basic6,Basic6,Basic6,Basic8,Zerla Woodspell
55,SD,254861,0,Pirate,Knight,arctic,1,2000,2,3,DEX,AGI,14,gardening,,lightning,4.20,4.20,0.635,Basic5,Basic1,Basic6,Basic3,Anvadus Tuskgazer
55,SD,1000000001081,0,Berserker,Priest,island,1,2000,3,4,INT,WIS,14,gardening,,ice,0.40,0.40,0.458,Basic5,Basic5,Basic2,Basic4,Struzahl Griztalak
55.1,SD,219372,1,Pirate,Knight,arctic,1,0,2,6,DEX,VIT,12,gardening,,dark,2.60,2.60,0.797,Advanced2,Basic8,Basic1,Basic8,Enazor Costayne
55.7,SD,264937,1,Warrior,Archer,desert,1,2000,3,5,END,WIS,12,gardening,,light,2.15,2.15,0.771,Basic8,Basic6,Advanced1,Basic4,Daerora Spirittoe
55.9,SD,260432,0,Knight,Wizard,arctic,1,1720,3,4,STR,DEX,13,foraging,,lightning,1.40,1.40,0.484,Basic8,Basic7,Basic4,Basic8,Amorpha Forestride
56,SD,264701,0,Warrior,Monk,desert,1,1905,3,7,LCK,WIS,11,foraging,,dark,0.40,0.40,0.574,Basic6,Basic7,Basic5,Basic1,Vudal U'rhomuh
56,SD,265889,1,Priest,Berserker,desert,1,1852,3,4,END,STR,13,fishing,,dark,2.90,2.90,0.664,Basic6,Basic3,Basic7,Basic1,Farulf Gorebend
56,SD,181994,0,Wizard,DarkKnight,city,1,0,3,7,DEX,AGI,12,mining,,ice,0.60,0.60,0.578,Basic2,Basic8,Advanced3,Basic5,Garrison Dayswallow
56,SD,254969,1,Pirate,Archer,mountains,1,2000,2,5,LCK,LCK,17,gardening,,dark,3.55,3.55,0.777,Basic6,Basic8,Basic7,Basic1,Huroh Rok
56,SD,264239,0,Berserker,Monk,island,1,1535,2,0,WIS,VIT,14,mining,,dark,0.40,0.40,0.579,Basic2,Advanced1,Basic3,Basic1,Lucas Shadefallow
56,SD,190125,0,Seer,Knight,city,1,2000,3,4,DEX,DEX,13,gardening,,earth,0.60,0.60,0.477,Basic6,Basic6,Basic2,Basic3,Berreth Brookmuse
56,SD,255629,1,Thief,Archer,city,1,2000,2,6,LCK,AGI,13,gardening,,dark,2.10,2.10,0.757,Basic7,Basic1,Basic7,Advanced1,Rornadoc Eaglekeeper
56,SD,264027,0,Wizard,Warrior,desert,1,1906,2,6,END,INT,15,fishing,,earth,1.00,1.00,0.484,Basic2,Basic2,Advanced3,Basic1,Mont Battlearrow
56,SD,263822,0,Knight,Knight,forest,1,2000,4,0,AGI,VIT,13,mining,,dark,0.90,0.90,0.631,Basic8,Basic2,Basic7,Basic7,Bay Lighthell
56,SD,250636,0,Seer,Seer,desert,1,1430,2,8,WIS,DEX,16,gardening,,wind,1.60,1.60,0.577,Basic2,Basic2,Basic7,Basic5,Honnadoc Windstrength
56,SD,253898,1,DarkKnight,Seer,island,1,257,2,0,AGI,LCK,14,gardening,,water,1.40,1.40,0.904,Basic4,Basic1,Basic7,Basic4,Sraritte Hillhorn
56.3,SD,249966,0,Pirate,Thief,desert,1,582,2,0,STR,LCK,13,foraging,,ice,1.40,1.40,0.569,Basic7,Advanced3,Basic7,Basic3,Ormar Phannulon
56.43,SD,243313,0,Ninja,Pirate,plains,1,863,4,1,END,AGI,15,mining,,light,0.80,0.80,0.724,Basic1,Basic8,Basic8,Basic1,Thodis Pineshard
56.5,SD,245891,1,Thief,Knight,forest,2,1232,3,1,STR,END,12,gardening,,fire,2.54,1.27,0.747,Basic5,Basic2,Basic2,Basic5,Theodhar Palebloom
56.5,SD,260436,1,Pirate,Thief,arctic,1,2000,3,4,VIT,DEX,12,gardening,,water,2.40,2.40,0.778,Basic2,Basic1,Basic2,Basic4,Arius Floodmask
56.68,SD,265139,0,Ninja,Pirate,plains,1,1777,4,1,WIS,WIS,13,mining,,wind,1.20,1.20,0.693,Basic8,Basic1,Basic8,Basic2,Drennios Burningroot
56.7,SD,266002,1,Pirate,Priest,swamp,1,2000,3,3,STR,INT,13,gardening,,earth,2.60,2.60,0.655,Basic5,Basic4,Basic5,Basic2,Ubath Wull
56.99,SD,264151,0,Warrior,Wizard,desert,1,1895,3,0,DEX,AGI,11,mining,,wind,1.40,1.40,0.481,Basic6,Basic6,Basic2,Basic3,Heorvar Driftdancer
57,SD,264451,0,Pirate,Seer,city,1,1915,3,7,STR,AGI,12,foraging,,water,1.40,1.40,0.471,Advanced1,Basic1,Basic1,Advanced3,Drarladoc Laurelfader
57,SD,251673,0,Priest,Seer,island,1,2000,2,8,STR,STR,13,gardening,,light,0.60,0.60,0.573,Basic2,Basic7,Basic1,Basic7,Háthain Nicht
57,SD,263606,0,Wizard,Berserker,desert,1,1834,3,6,WIS,END,15,fishing,,water,1.60,1.60,0.466,Advanced4,Basic4,Basic4,Basic7,Drarmath Fallsleep
57,SD,251502,1,Pirate,Warrior,swamp,1,2000,3,6,WIS,DEX,13,gardening,,light,1.60,1.60,0.813,Basic8,Basic4,Basic6,Basic5,Éadmód Havencrag
57,SD,244041,0,DarkKnight,Archer,desert,2,2080,2,0,WIS,AGI,14,gardening,,fire,2.29,1.15,0.688,Basic4,Basic1,Basic3,Basic1,Zoleon Cliffash
57,SD,245080,0,Seer,Seer,island,1,0,4,1,STR,END,13,foraging,,fire,0.60,0.60,0.589,Basic2,Basic6,Basic8,Basic2,Odile Elugauros
57,SD,257473,0,Archer,Monk,swamp,1,2000,2,4,STR,VIT,12,fishing,,light,1.10,1.10,0.551,Advanced3,Basic6,Basic7,Advanced3,Iluxon Graywillow
57,SD,256913,0,Archer,Pirate,island,1,2000,2,8,DEX,STR,15,gardening,,ice,1.60,1.60,0.577,Basic2,Basic7,Basic5,Basic8,Tumphros Earthenstrength
57,SD,95384,1,Monk,Priest,swamp,1,0,2,6,END,INT,11,gardening,,light,1.95,1.95,0.696,Basic7,Basic2,Basic2,Basic6,Héocanstan Moonspire
57,SD,255486,0,Thief,Thief,swamp,1,1370,4,6,STR,VIT,10,foraging,,earth,1.10,1.10,0.569,Basic4,Basic7,Advanced1,Advanced3,Basyllis Dirgeore
57,SD,254096,1,Thief,Priest,swamp,1,2000,2,6,LCK,DEX,14,gardening,,light,2.20,2.20,0.694,Basic6,Basic7,Basic4,Basic3,Humatiel Singlemore
57,SD,241825,0,Ninja,Archer,mountains,1,551,3,0,DEX,DEX,16,gardening,,fire,3.90,3.90,0.772,Basic8,Advanced2,Basic1,Basic2,Terrence Terrabranch
57,SD,265306,0,Thief,Knight,desert,1,2000,3,7,VIT,VIT,12,gardening,,wind,1.00,1.00,0.550,Basic5,Basic6,Basic6,Basic5,Qazos Clawblower
57.4,SD,260442,0,Warrior,Priest,plains,1,1705,4,5,INT,STR,14,fishing,,earth,0.40,0.40,0.507,Basic1,Advanced1,Basic8,Basic3,Holdmod Spirittoe
57.5,SD,259575,0,Warrior,Wizard,mountains,1,2000,3,3,INT,WIS,11,mining,,water,0.40,0.40,0.463,Basic2,Advanced2,Advanced2,Basic5,Cleonie Crestarm
57.5,SD,255706,0,Summoner,Wizard,plains,1,162,3,0,VIT,VIT,15,fishing,,water,1.85,1.85,0.746,Basic5,Basic2,Basic8,Basic8,Lilli Krey
57.9,SD,260226,0,Knight,Warrior,mountains,1,1781,3,6,LCK,INT,10,fishing,,light,0.70,0.70,0.593,Basic4,Basic5,Basic8,Basic5,Dynohrin Lightningspark
58,SD,265510,0,Berserker,Monk,desert,1,2000,2,6,DEX,DEX,14,gardening,,water,1.20,1.20,0.576,Basic4,Basic8,Advanced1,Basic3,Oliver Oakentwister
58,SD,205225,0,Summoner,Berserker,arctic,1,0,3,0,WIS,DEX,15,mining,,fire,1.70,1.70,0.611,Advanced2,Basic4,Basic6,Basic7,Elaera Winterlaugh
58,SD,241318,0,Warrior,Monk,island,1,2000,1,1,INT,DEX,13,mining,,lightning,1.90,1.90,0.604,Basic5,Basic8,Basic5,Basic1,Eranelar Starsign
58,SD,252662,1,Wizard,Monk,island,1,1235,2,4,VIT,AGI,13,mining,,wind,2.20,2.20,0.698,Basic5,Basic7,Basic8,Basic2,Frothbrand Crypsari
58,SD,262748,0,Archer,Thief,city,1,1447,2,6,WIS,STR,12,fishing,,wind,0.50,0.50,0.548,Advanced2,Basic1,Basic2,Basic3,Rhobras Titathrax
58,SD,256220,0,Thief,Pirate,forest,1,2000,3,6,VIT,END,10,foraging,,lightning,1.00,1.00,0.563,Basic5,Advanced1,Basic8,Basic7,Ratna Caron
58,SD,252654,0,Pirate,DarkKnight,desert,1,2000,3,1,LCK,VIT,14,gardening,,wind,2.25,2.25,0.620,Basic6,Basic7,Basic5,Advanced3,Neddie Brurola
58,SD,257001,0,Archer,Archer,arctic,1,1290,1,5,END,AGI,16,fishing,,dark,5.30,5.30,0.640,Basic7,Basic1,Basic2,Basic2,Priest Deepbash
58,SD,255581,0,Wizard,Pirate,desert,1,2000,2,6,VIT,STR,12,mining,,dark,1.00,1.00,0.452,Basic2,Basic6,Advanced2,Basic4,Mompial Chestbluff
58,SD,262364,0,Warrior,Monk,swamp,1,2000,2,4,AGI,WIS,12,foraging,,dark,1.75,1.75,0.574,Basic3,Basic5,Basic7,Basic1,Sigurd Cryjin
58,SD,262296,0,Thief,Warrior,city,1,1756,3,7,LCK,AGI,13,foraging,,wind,1.30,1.30,0.570,Basic1,Basic2,Basic3,Basic3,Ilrokron Woodmane
58,SD,265610,0,Wizard,Pirate,mountains,1,2000,2,7,DEX,DEX,12,gardening,,earth,0.60,0.60,0.452,Basic7,Basic4,Basic5,Basic3,Ourla Elechara
58,SD,254919,0,Knight,Berserker,island,1,2000,2,3,END,INT,13,gardening,,earth,1.75,1.75,0.588,Basic5,Basic6,Basic7,Advanced1,Doreen Venodius
58,SD,265884,1,Thief,Thief,city,1,2000,3,5,END,END,12,foraging,,light,1.65,1.65,0.766,Basic5,Basic8,Basic3,Basic1,Emaex Winterdefender
58,SD,257775,1,Archer,Archer,plains,1,2000,3,7,LCK,INT,12,gardening,,ice,1.55,1.55,0.770,Basic8,Basic2,Basic5,Basic2,Trace Fourfallow
58,SD,255214,0,Priest,Wizard,mountains,1,1168,2,8,AGI,AGI,13,gardening,,dark,0.80,0.80,0.587,Basic4,Basic8,Basic7,Basic2,Gerbera Knigh
58,SD,260090,0,Pirate,Berserker,forest,1,2000,2,5,AGI,WIS,10,foraging,,lightning,1.00,1.00,0.581,Basic7,Basic4,Basic2,Advanced2,Aikothoe Cángagudh
58,SD,264304,0,Warrior,Archer,arctic,1,2000,3,5,DEX,VIT,12,fishing,,water,1.40,1.40,0.606,Basic4,Basic2,Basic1,Basic4,Ravaphine Wyvernstriker
58,SD,255302,0,Thief,Warrior,arctic,1,467,3,5,AGI,LCK,13,foraging,,earth,1.40,1.40,0.567,Basic6,Basic2,Basic2,Basic2,Paezeon Watertalon
58,SD,258520,0,Warrior,Monk,desert,1,2000,2,7,AGI,LCK,11,gardening,,fire,1.00,1.00,0.574,Basic4,Basic1,Advanced2,Basic7,Igromarim Viros
58,SD,261977,1,Priest,Priest,city,1,2000,2,6,INT,DEX,14,mining,,water,2.50,2.50,0.778,Basic2,Basic7,Basic6,Basic8,Taylor Distanthunter
58,SD,265536,0,Seer,Priest,desert,1,2000,3,7,VIT,END,13,fishing,,light,1.00,1.00,0.585,Basic1,Basic2,Basic5,Basic2,Redild Diabosos
58,SD,253959,0,Priest,Monk,swamp,1,345,1,5,AGI,DEX,13,gardening,,earth,0.80,0.80,0.499,Basic7,Basic3,Basic2,Basic5,Ricgils Commonspell
58.1,SD,252644,0,DarkKnight,Thief,arctic,1,553,2,0,INT,INT,14,fishing,,fire,1.40,1.40,0.672,Basic3,Basic7,Basic3,Basic1,Cullodena Fuseorb
58.5,SD,258497,2,Archer,Knight,plains,1,1043,5,2,DEX,INT,15,gardening,,fire,3.40,3.40,0.963,Basic8,Basic1,Basic7,Advanced4,Ekius Grisgon
58.8,SD,244399,1,Thief,Priest,swamp,1,700,1,3,INT,WIS,12,foraging,,fire,3.00,3.00,0.682,Basic6,Basic4,Basic6,Basic5,Cosette Bouldershifter
58.8,SD,160778,0,Pirate,Thief,mountains,1,495,1,5,END,AGI,10,foraging,,water,1.10,1.10,0.566,Basic1,Basic8,Basic3,Advanced1,Camnin Sunleaves
58.8,SD,259381,0,Pirate,Archer,mountains,1,1925,1,5,END,WIS,10,foraging,,fire,2.50,2.50,0.563,Basic8,Basic6,Basic1,Basic2,Morgelyn Lionrage
59,SD,189184,0,Wizard,Pirate,plains,2,1748,3,7,LCK,VIT,13,mining,,lightning,1.22,0.61,0.464,Basic8,Basic7,Basic8,Basic7,Andrarpia Boulderwatcher
59,SD,255892,1,Berserker,Thief,swamp,1,2000,2,6,DEX,END,14,gardening,,dark,2.15,2.15,0.768,Basic2,Basic4,Basic7,Basic7,Waterfall Springhold
59,SD,253561,0,Wizard,Archer,desert,1,0,1,5,END,DEX,13,mining,,earth,2.60,2.60,0.477,Basic6,Basic3,Basic8,Basic6,Khloriope Phanlios
59,SD,265526,0,Knight,Priest,mountains,1,2000,3,7,INT,LCK,10,fishing,,lightning,0.40,0.40,0.486,Basic8,Basic8,Basic3,Basic6,Yundufius Tascer
59,SD,218357,0,Monk,Pirate,forest,3,0,2,0,WIS,VIT,14,foraging,,fire,4.16,1.39,0.565,Basic5,Basic8,Advanced1,Basic2,Sierra Woodmangle
59,SD,229389,0,Archer,Warrior,mountains,2,0,2,4,STR,LCK,14,gardening,,earth,3.82,1.91,0.576,Basic4,Basic1,Basic4,Basic4,Usegos Mooncaller
59,SD,254654,0,Wizard,Summoner,island,1,1916,3,6,DEX,STR,12,fishing,,light,0.60,0.60,0.641,Basic8,Basic4,Basic7,Basic8,Aikothoe Moontrampler
59,SD,251395,0,Summoner,Shapeshifter,island,2,1268,3,0,END,END,16,fishing,,earth,1.69,0.84,0.715,Basic7,Basic7,Basic3,Basic5,Broddr Grasshorn
59,SD,263844,0,Knight,Monk,plains,1,2000,3,5,STR,VIT,13,fishing,,dark,1.40,1.40,0.586,Basic5,Basic8,Basic1,Basic8,Erius Fririgar
